WORD,WORD,SyntCat,Category,subcat1,subcat2,subcat3,subcat4,Article,hits,misses,false_alarms,correct_rejections,acc,false_alarm_rate,hit_rate,num_synonyms,num_ratings_synonyms,num_meanings,num_ratings_meanings,word_upper,word,arousal,concrete,fam,image,valence,word_lower_no_article,Word_article,Lg10WF,Lg10CD,google_ngram_frequency,Word,LgTV_T=1700,LgDF,orth_neighborhood,phon_neighborhood,tokens_used,orth_vals_used,phon_vals_used,log_orth_neighborhood,log_phon_neighborhood
COMFORTING,COMFORTING,ADJ,,,,,,,34,40,14,65,0.6470588235294118,0.17721518987341772,0.4594594594594595,2.409090909090909,22.0,1.6,25.0,COMFORTING,comforting,1.85714285714286,1.79166666666667,5.0,2.39285714285714,4.66666666666667,comforting,comforting,2.3483,2.3118,-12.214688316144802,COMFORTING,2.805882,3.688879,0.0,0.0,comforting,0,0,0.0,0.0
A LAXATIVE,A LAXATIVE,NOUN,medicine,types,,,,a,64,19,6,82,0.8538011695906432,0.06818181818181818,0.7710843373493976,0.7619047619047619,21.0,1.0454545454545454,22.0,A LAXATIVE,a laxative,2.61904761904762,4.04166666666667,4.74074074074074,3.46428571428571,1.91304347826087,laxative,a laxative,1.6435,1.5051,-16.189434169155888,A LAXATIVE,,,0.0,0.0,laxative,0,0,0.0,0.0
AMAZING,AMAZING,ADJ,,,,,,,47,28,14,67,0.7307692307692307,0.1728395061728395,0.6266666666666667,4.0,21.0,1.6,25.0,AMAZING,amazing,4.33333333333333,1.54166666666667,5.0,1.75,4.70833333333333,amazing,amazing,3.6199,3.3747,-10.93409560130487,AMAZING,3.573048,5.075174,0.0,0.0,amazing,0,0,0.0,0.0
SPICE,SPICE,NOUN,food,seasoning / condiments,spice,,,,54,23,10,74,0.7950310559006211,0.11904761904761904,0.7012987012987013,1.6666666666666667,21.0,2.125,24.0,SPICE,spice,3.76190476190476,3.79166666666667,5.0,3.07142857142857,4.125,spice,spice,2.433,2.2095,-12.597224723733664,SPICE,2.125251,3.73767,10.0,12.0,spice,10,12,2.3978952727983707,2.5649493574615367
TO DISSOCIATE,TO DISSOCIATE,VERB,,,,,,to,50,30,10,75,0.7575757575757576,0.11764705882352941,0.625,1.8421052631578947,19.0,1.24,25.0,TO DISSOCIATE,to dissociate,2.57142857142857,2.16666666666667,4.22222222222222,1.53571428571429,2.29166666666667,dissociate,to dissociate,0.4771,0.4771,-14.807323820437931,TO DISSOCIATE,,,,,dissociate,,,,
A GOLDFISH,A GOLDFISH,NOUN,living things,animal,fish and other aquatic,fish,,a,56,13,4,68,0.8794326241134752,0.05555555555555555,0.8115942028985508,0.2857142857142857,21.0,1.3461538461538465,26.0,A GOLDFISH,a goldfish,2.0,4.45833333333333,4.96296296296296,4.78571428571429,3.83333333333333,goldfish,a goldfish,2.1931,2.0,-15.911394137055728,A GOLDFISH,2.089804,3.496508,0.0,0.0,goldfish,0,0,0.0,0.0
A GRASS HUT,A GRASS HUT,NOUN,human dwelling,,,,,a,46,23,1,78,0.8378378378378378,0.012658227848101266,0.6666666666666666,0.5263157894736842,19.0,1.04,25.0,A GRASS HUT,a grass hut,2.33333333333333,4.29166666666667,4.55555555555556,4.46428571428571,3.375,grass hut,a grass hut,,,-18.75816092804047,A GRASS HUT,,,15.0,26.5,grass;hut,9;21,16;37,2.772588722239781,3.3141860046725258
NEW GUINEA,NEW GUINEA,NOUN,geography,world,country,,,,51,20,5,72,0.831081081081081,0.06493506493506493,0.7183098591549296,0.0526315789473684,19.0,1.0,25.0,NEW GUINEA,New Guinea,2.95238095238095,4.41666666666667,4.14814814814815,3.53571428571429,3.375,New Guinea,New Guinea,,,-12.783627862815097,NEW GUINEA,,,8.5,27.5,new;guinea,16;1,47;8,2.2512917986064953,3.349904087274605
TITANIUM,TITANIUM,NOUN,chemical element,metal,famous,,,,57,16,11,67,0.8211920529801324,0.14102564102564102,0.7808219178082192,0.1904761904761904,21.0,1.24,25.0,TITANIUM,titanium,2.76190476190476,4.375,4.44444444444444,3.21428571428571,3.375,titanium,titanium,1.9085,1.8388,-12.420432830342325,TITANIUM,,,0.0,0.0,titanium,0,0,0.0,0.0
AN ATOMIC BOMB,AN ATOMIC BOMB,NOUN,weapon,explosive,,,,an,62,15,7,78,0.8641975308641975,0.08235294117647059,0.8051948051948052,0.8095238095238095,21.0,1.04,25.0,AN ATOMIC BOMB,an atomic bomb,4.71428571428571,4.66666666666667,4.74074074074074,4.0,1.41666666666667,atomic bomb,an atomic bomb,,,-15.54880822176305,AN ATOMIC BOMB,,,3.0,14.5,atomic;bomb,0;6,0;29,1.3862943611198906,2.740840023925201
TO WAG,TO WAG,VERB,,,,,,to,61,27,4,87,0.8268156424581006,0.04395604395604396,0.6931818181818182,1.75,20.0,1.32,25.0,TO WAG,to wag,3.1,3.125,4.85185185185185,3.75,3.5,wag,to wag,1.4314,1.3979,-16.2661373938559,TO WAG,1.915696,2.890372,23.0,21.0,wag,23,21,3.1780538303479458,3.091042453358316
AN EXPERT,AN EXPERT,NOUN,people,Other,,,,an,40,33,8,79,0.74375,0.09195402298850575,0.547945205479452,2.523809523809524,21.0,1.28,25.0,AN EXPERT,an expert,3.33333333333333,2.83333333333333,4.92592592592593,1.96428571428571,3.95833333333333,expert,an expert,3.0527,2.9258,-12.169054878484827,AN EXPERT,3.439349,5.293305,4.0,2.0,expert,4,2,1.6094379124341003,1.0986122886681098
A RUSSIAN,A RUSSIAN,NOUN,people,Region,,,,a,62,27,13,84,0.7849462365591398,0.13402061855670103,0.6966292134831461,0.5714285714285714,21.0,1.4615384615384617,26.0,A RUSSIAN,a Russian,2.95238095238095,3.875,4.85185185185185,3.53571428571429,3.16666666666667,Russian,a Russian,,,-13.103960865939795,A RUSSIAN,2.685577,5.68358,2.0,3.0,russian,2,3,1.0986122886681098,1.3862943611198906
GEORGE CLOONEY,GEORGE CLOONEY,NOUN,famous people,Actors,,,,,77,5,12,81,0.9028571428571428,0.12903225806451613,0.9390243902439024,0.0,20.0,1.0,24.0,GEORGE CLOONEY,George Clooney,3.4,4.54166666666667,4.92592592592593,4.85714285714286,3.875,George Clooney,George Clooney,,,-15.78211514805109,GEORGE CLOONEY,,,1.0,4.0,george;clooney,1;nan,4;nan,0.6931471805599453,1.6094379124341003
SMOG,SMOG,NOUN,weather,,,,,,44,31,7,73,0.7548387096774194,0.0875,0.5866666666666667,1.0454545454545454,22.0,1.2,25.0,SMOG,smog,2.14285714285714,3.58333333333333,4.7037037037037,4.10714285714286,1.66666666666667,smog,smog,1.7482,1.6721,-13.93626127163996,SMOG,1.727221,3.663562,1.0,2.0,smog,1,2,0.6931471805599453,1.0986122886681098
TO HEFT,TO HEFT,VERB,,,,,,to,35,41,2,79,0.7261146496815286,0.024691358024691357,0.4605263157894737,2.857142857142857,14.0,1.263157894736842,19.0,TO HEFT,to heft,2.80952380952381,2.70833333333333,3.25925925925926,2.53571428571429,2.79166666666667,heft,to heft,1.0414,1.0414,-17.545996270812882,TO HEFT,,,,,heft,,,,
AN EYELASH,AN EYELASH,NOUN,human body,external,,,,an,57,16,7,72,0.8486842105263158,0.08860759493670886,0.7808219178082192,0.1428571428571428,21.0,1.04,25.0,AN EYELASH,an eyelash,2.0,4.41666666666667,4.96296296296296,4.71428571428571,3.125,eyelash,an eyelash,1.6532,1.5441,-16.048895496124338,AN EYELASH,,,0.0,4.0,eyelash,0,4,0.0,1.6094379124341003
A GOPHER,A GOPHER,NOUN,living things,animal,mammal,,,a,62,24,3,91,0.85,0.031914893617021274,0.7209302325581395,1.1904761904761905,21.0,1.6,25.0,A GOPHER,a gopher,2.80952380952381,4.47826086956522,4.96296296296296,4.28571428571429,3.26086956521739,gopher,a gopher,1.8633,1.6232,-16.860844545855993,A GOPHER,1.617737,2.302585,1.0,3.0,gopher,1,3,0.6931471805599453,1.3862943611198906
VICKS VAPORUB,VICKS VAPORUB,NOUN,medicine,common brand,,,,,93,12,2,94,0.9303482587064676,0.020833333333333332,0.8857142857142857,0.1052631578947368,19.0,1.0,23.0,VICKS VAPORUB,Vicks VapoRub,2.23809523809524,4.82608695652174,4.48148148148148,4.60714285714286,3.25,Vicks VapoRub,Vicks VapoRub,,,-18.23347123017437,VICKS VAPORUB,,,,,vicks;vaporub,nan;nan,nan;nan,,
TO TAG,TO TAG,VERB,,,,,,to,58,33,14,86,0.7539267015706806,0.14,0.6373626373626373,2.4761904761904763,21.0,2.2916666666666665,24.0,TO TAG,to tag,3.28571428571429,3.125,4.74074074074074,2.59259259259259,3.125,tag,to tag,2.8506,2.683,-14.89538560894876,TO TAG,2.892684,4.317488,30.0,27.0,tag,30,27,3.4339872044851463,3.332204510175204
ASTIGMATISM,ASTIGMATISM,NOUN,diseases and conditions,eye and ear,,,,,54,19,1,77,0.8675496688741722,0.01282051282051282,0.7397260273972602,0.15,20.0,1.12,25.0,ASTIGMATISM,astigmatism,2.38095238095238,2.875,3.96296296296296,2.03571428571429,1.91666666666667,astigmatism,astigmatism,1.0414,1.0,-14.586929645045734,ASTIGMATISM,,,,,astigmatism,,,,
TO STEW,TO STEW,VERB,,,,,,to,51,12,11,56,0.823076923076923,0.16417910447761194,0.8095238095238095,2.380952380952381,21.0,1.8461538461538465,26.0,TO STEW,to stew,2.95238095238095,2.625,4.7037037037037,2.46428571428571,2.79166666666667,stew,to stew,2.5172,2.3284,-16.103302195510683,TO STEW,2.535679,4.060443,6.0,19.0,stew,6,19,1.9459101490553132,2.995732273553991
BAKING POWDER,BAKING POWDER,NOUN,food,baking,,,,,56,33,10,86,0.7675675675675676,0.10416666666666667,0.6292134831460674,0.238095238095238,21.0,1.0,22.0,BAKING POWDER,baking powder,2.0952380952381,4.66666666666667,4.92592592592593,4.53571428571429,3.20833333333333,baking powder,baking powder,,,-13.501588710700902,BAKING POWDER,,,7.5,12.0,baking;powder,12;3,18;6,2.1400661634962708,2.5649493574615367
A USER,A USER,NOUN,people,Other,,,,a,38,29,5,72,0.7638888888888888,0.06493506493506493,0.5671641791044776,2.5,22.0,1.92,25.0,A USER,a user,2.71428571428571,2.95833333333333,4.92592592592593,2.07142857142857,2.58333333333333,user,a user,1.9031,1.8388,-12.149291398416096,A USER,2.699682,4.691348,5.0,5.0,user,5,5,1.791759469228055,1.791759469228055
ERMA,ERMA,NOUN,common names,girl,,,,,45,21,6,67,0.8057553956834532,0.0821917808219178,0.6818181818181818,0.0,14.0,1.0,17.0,ERMA,Erma,2.25,3.45833333333333,3.2962962962963,1.92857142857143,2.95833333333333,Erma,Erma,,,-15.576932710326298,ERMA,,,,,erma,,,,
TO ASSASSINATE,TO ASSASSINATE,VERB,,,,,,to,99,19,21,87,0.8230088495575221,0.19444444444444445,0.8389830508474576,2.272727272727273,22.0,1.2,25.0,TO ASSASSINATE,to assassinate,4.42857142857143,3.41666666666667,4.88888888888889,3.21428571428571,1.125,assassinate,to assassinate,1.9868,1.8692,-14.31266347078781,TO ASSASSINATE,,,1.0,0.0,assassinate,1,0,0.6931471805599453,0.0
CELINA,CELINA,NOUN,common names,girl,,,,,44,20,10,62,0.7794117647058824,0.1388888888888889,0.6875,0.0,15.0,1.0,17.0,CELINA,Celina,2.80952380952381,3.45833333333333,2.88888888888889,2.0,3.16666666666667,Celina,Celina,,,-15.689267787132527,CELINA,,,,,celina,,,,
TO PEER,TO PEER,VERB,,,,,,to,38,27,11,67,0.7342657342657343,0.14102564102564102,0.5846153846153846,3.4761904761904763,21.0,1.5833333333333333,24.0,TO PEER,to peer,3.0,2.95652173913043,4.77777777777778,2.75,3.08333333333333,peer,to peer,1.8976,1.8062,-13.502825227712837,TO PEER,2.968275,4.477337,17.0,30.0,peer,17,30,2.8903717578961645,3.4339872044851463
TO BUCK,TO BUCK,VERB,,,,,,to,50,27,9,76,0.7777777777777778,0.10588235294117647,0.6493506493506493,1.8571428571428568,21.0,1.75,24.0,TO BUCK,to buck,3.85714285714286,2.79166666666667,4.23076923076923,3.07142857142857,2.39130434782609,buck,to buck,3.236,2.8439,-14.982272794511784,TO BUCK,2.529056,4.553877,18.0,38.0,buck,18,38,2.9444389791664403,3.6635616461296463
A STORAGE CABINET,A STORAGE CABINET,NOUN,furniture,indoor,cabinet,,,a,65,18,8,79,0.8470588235294118,0.09195402298850575,0.7831325301204819,1.5714285714285714,21.0,1.0,24.0,A STORAGE CABINET,a storage cabinet,1.80952380952381,4.41666666666667,4.96296296296296,4.32142857142857,3.125,storage cabinet,a storage cabinet,,,-18.914321636197148,A STORAGE CABINET,,,0.5,0.5,storage;cabinet,0;1,0;1,0.4054651081081644,0.4054651081081644
TO DISSIPATE,TO DISSIPATE,VERB,,,,,,to,52,24,13,67,0.7628205128205128,0.1625,0.6842105263157895,2.0476190476190474,21.0,1.2,25.0,TO DISSIPATE,to dissipate,2.47619047619048,2.41666666666667,4.59259259259259,2.14285714285714,2.58333333333333,dissipate,to dissipate,1.0792,1.0792,-14.477652276561484,TO DISSIPATE,2.268684,2.484907,,,dissipate,,,,
TO HOARD,TO HOARD,VERB,,,,,,to,59,18,9,75,0.8322981366459627,0.10714285714285714,0.7662337662337663,2.136363636363636,22.0,1.36,25.0,TO HOARD,to hoard,2.71428571428571,2.91666666666667,4.92592592592593,3.0,2.0,hoard,to hoard,1.3802,1.0,-15.886847637464466,TO HOARD,,,3.0,28.0,hoard,3,28,1.3862943611198906,3.367295829986474
CIALIS,CIALIS,NOUN,medicine,common brand,,,,,76,9,8,84,0.903954802259887,0.08695652173913043,0.8941176470588236,0.0,11.0,1.04,25.0,CIALIS,Cialis,3.28571428571429,4.29166666666667,3.18518518518519,2.60714285714286,2.91666666666667,Cialis,Cialis,,,-16.785642907560458,CIALIS,,,,,cialis,,,,
TO TOOT,TO TOOT,VERB,,,,,,to,58,13,5,66,0.8732394366197183,0.07042253521126761,0.8169014084507042,2.523809523809524,21.0,1.9166666666666667,24.0,TO TOOT,to toot,2.80952380952381,2.95833333333333,4.59259259259259,2.44444444444444,3.20833333333333,toot,to toot,1.9085,1.6812,-17.593763005815262,TO TOOT,,,16.0,34.0,toot,16,34,2.833213344056216,3.5553480614894135
TENNESSEE WILLIAMS,TENNESSEE WILLIAMS,NOUN,famous people,Literature,,,,,55,17,0,80,0.8881578947368421,0.0,0.7638888888888888,0.0,17.0,1.0,25.0,TENNESSEE WILLIAMS,Tennessee Williams,2.9,4.33333333333333,3.57692307692308,3.75,3.54166666666667,Tennessee Williams,Tennessee Williams,,,-15.385069107003812,TENNESSEE WILLIAMS,,,0.5,0.5,tennessee;williams,0;1,0;1,0.4054651081081644,0.4054651081081644
TO DISCHARGE,TO DISCHARGE,VERB,,,,,,to,64,22,26,69,0.7348066298342542,0.2736842105263158,0.7441860465116279,2.590909090909091,22.0,2.0,25.0,TO DISCHARGE,to discharge,3.04761904761905,2.66666666666667,4.66666666666667,2.10714285714286,2.25,discharge,to discharge,2.5159,2.3784,-13.459284086618393,TO DISCHARGE,3.174576,4.543295,1.0,1.0,discharge,1,1,0.6931471805599453,0.6931471805599453
A SEA SNAIL,A SEA SNAIL,NOUN,living things,animal,invertebrate,marine,,a,58,13,7,69,0.8639455782312925,0.09210526315789473,0.8169014084507042,0.2,20.0,1.0,24.0,A SEA SNAIL,a sea snail,1.80952380952381,4.45833333333333,4.2962962962963,4.07142857142857,3.0,sea snail,a sea snail,,,-19.918904991831432,A SEA SNAIL,,,11.0,34.5,sea;snail,18;4,60;9,2.4849066497880004,3.56953269648137
A STIMULANT,A STIMULANT,NOUN,medicine,types,,,,a,46,28,12,76,0.7530864197530864,0.13636363636363635,0.6216216216216216,1.9545454545454544,22.0,1.4230769230769231,26.0,A STIMULANT,a stimulant,4.38095238095238,3.04166666666667,4.81481481481481,2.33333333333333,3.70833333333333,stimulant,a stimulant,1.4314,1.415,-15.248200735827062,A STIMULANT,1.791759,3.178054,1.0,1.0,stimulant,1,1,0.6931471805599453,0.6931471805599453
SEXY,SEXY,ADJ,,,,,,,60,12,4,75,0.8940397350993378,0.05063291139240506,0.8333333333333334,3.095238095238096,21.0,1.6,25.0,SEXY,sexy,4.71428571428571,2.08333333333333,4.96296296296296,3.57142857142857,4.75,sexy,sexy,3.1847,2.9609,-11.777741342855204,SEXY,,,1.0,1.0,sexy,1,1,0.6931471805599453,0.6931471805599453
JOSH HARTNETT,JOSH HARTNETT,NOUN,famous people,Actors,,,,,48,21,6,67,0.8098591549295775,0.0821917808219178,0.6956521739130435,0.0,16.0,1.0,23.0,JOSH HARTNETT,Josh Hartnett,3.0,4.33333333333333,4.0,4.07142857142857,3.45833333333333,Josh Hartnett,Josh Hartnett,,,-19.274925129553854,JOSH HARTNETT,,,4.0,9.0,josh;hartnett,4;nan,9;nan,1.6094379124341003,2.302585092994046
VIRGINIA,VIRGINIA,NOUN,geography,United States,state,,,,61,23,13,79,0.7954545454545454,0.14130434782608695,0.7261904761904762,0.1904761904761904,21.0,1.8,25.0,VIRGINIA,Virginia,2.6,4.5,4.92592592592593,3.57142857142857,3.5,Virginia,Virginia,,,-10.591144005343171,VIRGINIA,2.959673,6.100319,1.0,4.0,virginia,1,4,0.6931471805599453,1.6094379124341003
SOCCER,SOCCER,NOUN,sport,,,,,,51,17,5,74,0.8503401360544217,0.06329113924050633,0.75,0.8095238095238095,21.0,1.24,25.0,SOCCER,soccer,3.47619047619048,4.08333333333333,5.0,4.46428571428571,3.66666666666667,soccer,soccer,2.8069,2.4183,-12.070031278083537,SOCCER,1.909543,4.26268,0.0,12.0,soccer,0,12,0.0,2.5649493574615367
A STAIRWELL,A STAIRWELL,NOUN,building components,space,,,,a,44,27,5,78,0.7922077922077922,0.060240963855421686,0.6197183098591549,0.8095238095238095,21.0,1.04,25.0,A STAIRWELL,a stairwell,2.28571428571429,4.45833333333333,4.92592592592593,4.60714285714286,3.16666666666667,stairwell,a stairwell,2.0374,1.9191,-16.150360003649567,A STAIRWELL,,,0.0,0.0,stairwell,0,0,0.0,0.0
TONGS,TONGS,NOUN,household item,kitchen item,tableware,,,,62,32,9,92,0.7897435897435897,0.0891089108910891,0.6595744680851063,0.6190476190476191,21.0,1.24,25.0,TONGS,tongs,2.28571428571429,4.54166666666667,4.59259259259259,4.53571428571429,2.95833333333333,tongs,tongs,1.6128,1.3979,-13.992902432168414,TONGS,2.294217,2.995732,8.0,6.0,tongs,8,6,2.1972245773362196,1.9459101490553132
DONALD,DONALD,NOUN,common names,boy,,,,,56,20,5,76,0.8407643312101911,0.06172839506172839,0.7368421052631579,0.0,20.0,1.1538461538461535,26.0,DONALD,Donald,2.33333333333333,3.41666666666667,4.14814814814815,2.03571428571429,3.04166666666667,Donald,Donald,,,-11.426892881909971,DONALD,2.290006,3.555348,1.0,2.0,donald,1,2,0.6931471805599453,1.0986122886681098
MARIA,MARIA,NOUN,common names,girl,,,,,62,24,13,84,0.7978142076502732,0.13402061855670103,0.7209302325581395,0.0,20.0,1.0833333333333333,24.0,MARIA,Maria,2.76190476190476,3.52173913043478,3.81481481481481,2.14285714285714,3.33333333333333,Maria,Maria,,,-10.941912317057604,MARIA,1.575536,4.859812,8.0,0.0,maria,8,0,2.1972245773362196,0.0
TO TERRIFY,TO TERRIFY,VERB,,,,,,to,32,40,10,66,0.6621621621621622,0.13157894736842105,0.4444444444444444,3.090909090909091,22.0,1.12,25.0,TO TERRIFY,to terrify,4.61904761904762,2.33333333333333,4.96296296296296,2.71428571428571,1.45833333333333,terrify,to terrify,1.415,1.3802,-15.629107137436067,TO TERRIFY,,,0.0,3.0,terrify,0,3,0.0,1.3862943611198906
A CREEK,A CREEK,NOUN,earth formation,water,,,,a,48,33,7,83,0.7660818713450293,0.07777777777777778,0.5925925925925926,2.0,21.0,1.4615384615384617,26.0,A CREEK,a creek,2.85714285714286,3.95833333333333,4.96296296296296,4.53571428571429,4.0,creek,a creek,2.658,2.3838,-14.737855350033309,A CREEK,2.732743,5.327876,6.0,18.0,creek,6,18,1.9459101490553132,2.9444389791664403
AN ARTERY,AN ARTERY,NOUN,human body,internal,,,,an,53,34,5,86,0.7808988764044944,0.054945054945054944,0.6091954022988506,0.65,20.0,1.5833333333333333,24.0,AN ARTERY,an artery,2.9047619047619,4.08333333333333,4.88888888888889,3.85714285714286,3.08333333333333,artery,an artery,2.4346,2.2601,-14.870162184618032,AN ARTERY,1.026639,3.73767,0.0,3.0,artery,0,3,0.0,1.3862943611198906
TO INSPECT,TO INSPECT,VERB,,,,,,to,44,47,22,74,0.6310160427807486,0.22916666666666666,0.4835164835164835,2.4545454545454546,22.0,1.24,25.0,TO INSPECT,to inspect,2.85714285714286,2.91304347826087,4.88888888888889,2.60714285714286,3.0,inspect,to inspect,2.1173,2.0492,-12.991628502951928,TO INSPECT,3.036554,4.127134,1.0,2.0,inspect,1,2,0.6931471805599453,1.0986122886681098
A TRACKER,A TRACKER,NOUN,people,Sports,,,,a,42,33,10,71,0.7243589743589743,0.12345679012345678,0.56,2.095238095238096,21.0,1.88,25.0,A TRACKER,a tracker,3.33333333333333,3.26086956521739,4.18518518518519,2.32142857142857,3.0,tracker,a tracker,1.9243,1.7924,-16.02624162035789,A TRACKER,,,4.0,8.0,tracker,4,8,1.6094379124341003,2.1972245773362196
DETERMINED,DETERMINED,ADJ,,,,,,,60,22,27,66,0.72,0.2903225806451613,0.7317073170731707,2.6666666666666665,21.0,1.52,25.0,DETERMINED,determined,3.66666666666667,1.83333333333333,4.92592592592593,1.96428571428571,3.95833333333333,determined,determined,2.8274,2.7589,-9.329636380734692,DETERMINED,4.151696,6.690842,2.0,2.0,determined,2,2,1.0986122886681098,1.0986122886681098
TO ASK,TO ASK,VERB,,,,,,to,34,39,6,75,0.7077922077922078,0.07407407407407407,0.4657534246575342,2.8181818181818183,22.0,1.125,24.0,TO ASK,to ask,2.61904761904762,2.58333333333333,5.0,2.21428571428571,3.5,ask,to ask,4.3917,3.846,-10.186088368509983,TO ASK,4.036451,7.385231,9.0,6.0,ask,9,6,2.302585092994046,1.9459101490553132
TO VAPORIZE,TO VAPORIZE,VERB,,,,,,to,47,19,10,65,0.7943262411347518,0.13333333333333333,0.7121212121212122,1.7826086956521738,23.0,1.84,25.0,TO VAPORIZE,to vaporize,3.80952380952381,2.83333333333333,4.81481481481481,2.71428571428571,2.375,vaporize,to vaporize,1.2788,1.2553,-16.17143136388118,TO VAPORIZE,1.719786,2.639057,1.0,1.0,vaporize,1,1,0.6931471805599453,0.6931471805599453
TO MANIFEST,TO MANIFEST,VERB,,,,,,to,43,29,13,69,0.7272727272727273,0.15853658536585366,0.5972222222222222,2.227272727272727,22.0,1.32,25.0,TO MANIFEST,to manifest,3.52380952380952,2.33333333333333,4.59259259259259,1.64285714285714,3.16666666666667,manifest,to manifest,2.2765,2.1173,-13.563925190021946,TO MANIFEST,2.72458,3.7612,2.0,2.0,manifest,2,2,1.0986122886681098,1.0986122886681098
A PROCTOR,A PROCTOR,NOUN,people,Academia,,,,a,56,23,12,71,0.7839506172839507,0.14457831325301204,0.7088607594936709,1.588235294117647,17.0,1.1666666666666667,24.0,A PROCTOR,a proctor,2.14285714285714,3.375,3.85185185185185,2.64285714285714,2.91666666666667,proctor,a proctor,1.4624,1.0414,-17.409057702767694,A PROCTOR,1.65026,2.397895,0.0,0.0,proctor,0,0,0.0,0.0
A PHILLIPS SCREWDRIVER,A PHILLIPS SCREWDRIVER,NOUN,tool,,,,,a,82,5,6,86,0.9385474860335196,0.06521739130434782,0.9425287356321839,0.1428571428571428,21.0,1.04,25.0,A PHILLIPS SCREWDRIVER,a Phillips screwdriver,2.19047619047619,4.83333333333333,4.92592592592593,4.82142857142857,3.17391304347826,Phillips screwdriver,a Phillips screwdriver,,,-18.900335370610577,A PHILLIPS SCREWDRIVER,,,0.0,0.0,phillips;screwdriver,nan;0,nan;0,0.0,0.0
FROST,FROST,NOUN,weather,,,,,,51,32,12,73,0.7380952380952381,0.1411764705882353,0.6144578313253012,1.4285714285714286,21.0,2.0,25.0,FROST,frost,2.80952380952381,3.875,4.92592592592593,4.07142857142857,3.16666666666667,frost,frost,2.3909,1.959,-11.890399642602237,FROST,2.767367,4.94876,2.0,4.0,frost,2,4,1.0986122886681098,1.6094379124341003
TIMID,TIMID,ADJ,,,,,,,43,38,7,85,0.7398843930635838,0.07608695652173914,0.5308641975308642,2.772727272727273,22.0,1.16,25.0,TIMID,timid,1.61904761904762,1.95833333333333,4.96296296296296,2.57142857142857,2.33333333333333,timid,timid,1.8921,1.7993,-12.926985351575333,TIMID,3.100468,4.127134,1.0,0.0,timid,1,0,0.6931471805599453,0.0
TO CHILL,TO CHILL,VERB,,,,,,to,34,29,14,59,0.6838235294117647,0.1917808219178082,0.5396825396825397,3.391304347826087,23.0,2.24,25.0,TO CHILL,to chill,2.0952380952381,3.0,4.96296296296296,2.78571428571429,3.54166666666667,chill,to chill,2.9186,2.7332,-14.85007852956231,TO CHILL,2.885731,4.442651,7.0,27.0,chill,7,27,2.0794415416798357,3.332204510175204
TO IMPEACH,TO IMPEACH,VERB,,,,,,to,58,31,7,91,0.7967914438502673,0.07142857142857142,0.651685393258427,1.380952380952381,21.0,1.3043478260869563,23.0,TO IMPEACH,to impeach,3.80952380952381,2.79166666666667,4.77777777777778,1.82142857142857,1.83333333333333,impeach,to impeach,1.3424,1.1461,-15.532991128436793,TO IMPEACH,,,0.0,2.0,impeach,0,2,0.0,1.0986122886681098
