,word_upper,word_lower,pos,acc,hits,misses,correct.rejections,false.alarms,# meanings (human),# synonyms (human),# meanings (Wordnet),# synonyms (Wordnet),Subtlex frequency,Log Subtlex frequency,Subtlex CD,Log Subtlex CD,Arousal,Concreteness,Familiarity,Imageability,Valence,GloVe distinctiveness,# subjects (human) meanings,1/# meanings (human),# subjects (human) synonyms,# synonyms (human) + 1,1/# synonyms (human),false.alarm.rate,hit.rate
1143,MATILDA,matilda,,0.8670520231213873,65,15,85,8,1.11111111111111,0.11764705882352902,0,0,2.57,2.1206,0.29,1.3979,2.52380952380952,3.61538461538462,4.13333333333333,2.6666666666666696,3.13793103448276,0.055156840575270254,27,0.9000000000000009,17,1.117647058823529,0.8947368421052635,0.08602150537634409,0.8125
1144,MATRIMONY,matrimony,n,0.8563218390804598,64,19,85,6,1.10714285714286,2.0,2,6,2.67,2.1367,1.3,2.0414,3.44,2.85714285714286,4.82758620689655,3.03333333333333,4.3448275862069,0.0852232248904589,28,0.9032258064516104,24,3.0,0.3333333333333333,0.06593406593406594,0.7710843373493976
1145,MATT,matt,n,0.8679245283018868,58,18,80,3,1.3448275862069,0.0952380952380952,2,11,31.45,3.2055,2.94,2.3945,2.4166666666666696,3.53846153846154,4.21428571428571,3.35714285714286,3.18518518518519,0.1022319925859152,29,0.7435897435897417,21,1.0952380952380951,0.9130434782608696,0.03614457831325301,0.7631578947368421
1146,MATTRESS,mattress,n,0.8273809523809523,61,15,78,14,1.20689655172414,1.0,1,1,6.61,2.5289,2.74,2.3636,2.18181818181818,4.925925925925929,4.92857142857143,4.75862068965517,3.62068965517241,0.09133896664849694,29,0.8285714285714272,27,2.0,0.5,0.15217391304347827,0.8026315789473685
1147,MAULER,mauler,n,0.7764705882352941,49,32,83,6,1.1304347826087,1.58823529411765,1,1,0.12,0.8451,0.04,0.6021,4.04166666666667,3.19230769230769,3.5,2.71428571428571,1.6666666666666698,0.035427427731842015,23,0.8846153846153813,17,2.5882352941176503,0.3863636363636359,0.06741573033707865,0.6049382716049383
1148,MAYA,maya,n,0.8333333333333334,63,12,67,14,1.3636363636363602,0.0625,2,5,4.67,2.3784,0.51,1.6435,2.88,3.40740740740741,3.13793103448276,2.37931034482759,3.3214285714285694,0.08909634152835963,22,0.7333333333333353,16,1.0625,0.9411764705882352,0.1728395061728395,0.84
1149,MAYHEM,mayhem,n,0.8323699421965318,65,19,79,10,1.2962962962963,2.5652173913043503,2,3,2.14,2.0414,1.06,1.9542,4.684210526315789,1.96296296296296,4.82758620689655,3.2,1.64285714285714,0.13196213509847562,27,0.7714285714285692,23,3.56521739130435,0.28048780487804864,0.11235955056179776,0.7738095238095238
1150,MEAD,mead,n,0.875,62,14,78,6,1.54545454545455,1.22222222222222,3,5,1.04,1.7324,0.41,1.5441,2.86363636363636,4.07692307692308,3.78571428571429,3.08,3.53571428571429,0.10195770223992344,22,0.6470588235294098,18,2.22222222222222,0.4500000000000005,0.07142857142857142,0.8157894736842105
1151,MEADOWLARK,meadowlark,n,0.8580645161290322,53,22,80,0,1.14285714285714,0.33333333333333304,1,2,0.25,1.1461,0.08,0.9031,2.81818181818182,4.25925925925926,3.25,2.89655172413793,3.55172413793103,0.04881447669532347,21,0.8750000000000022,24,1.333333333333333,0.7500000000000002,0.0,0.7066666666666667
1152,MEATBALL,meatball,n,0.8648648648648649,57,15,71,5,1.2962962962963,0.526315789473684,1,1,2.59,2.1239,0.98,1.9191,2.86363636363636,4.8,4.966666666666669,4.73913043478261,4.0,0.09785155688765436,27,0.7714285714285692,19,1.526315789473684,0.6551724137931035,0.06578947368421052,0.7916666666666666
1153,MEDITATING,meditating,v,0.7844311377245509,59,20,72,16,1.5357142857142905,2.0833333333333304,2,15,0.67,1.5441,0.32,1.4472,1.56,2.6666666666666696,4.72413793103448,3.3333333333333304,4.13793103448276,0.1059574593828552,28,0.6511627906976726,24,3.0833333333333304,0.3243243243243247,0.18181818181818185,0.7468354430379747
1154,MEGA,mega,,0.8043478260869565,60,29,88,7,1.5,2.81481481481481,0,0,0.78,1.6128,0.35,1.4771,3.56521739130435,2.3448275862069,4.59259259259259,2.56,3.51724137931034,0.10855965899988472,28,0.6666666666666666,27,3.81481481481481,0.2621359223300974,0.07368421052631577,0.6741573033707865
1155,MEL,mel,,0.774390243902439,49,31,78,6,1.5625,0.0,0,0,15.25,2.8915,2.05,2.238,2.54545454545455,3.03846153846154,2.14285714285714,2.04,2.89285714285714,0.09584255611002086,16,0.64,13,1.0,1.0,0.07142857142857142,0.6125
1156,MELONS,melons,n,0.8451612903225807,55,20,76,4,1.6666666666666698,0.8214285714285708,2,3,1.41,1.8633,0.5,1.6335,2.6666666666666696,4.53571428571429,4.9,4.77777777777778,3.8214285714285694,0.09407151558918356,27,0.5999999999999988,28,1.821428571428571,0.5490196078431374,0.05,0.7333333333333333
1157,MEMENTOS,mementos,n,0.8193548387096774,56,19,71,9,1.07692307692308,2.75,1,2,0.47,1.3979,0.25,1.3424,3.1666666666666696,3.39285714285714,4.7,3.21428571428571,3.96551724137931,0.0956869250810421,26,0.9285714285714259,28,3.75,0.26666666666666666,0.1125,0.7466666666666667
1158,MEMO,memo,n,0.8181818181818182,60,19,75,11,1.10714285714286,1.6296296296296298,1,3,6.61,2.5289,2.25,2.2788,2.30434782608696,4.2758620689655205,4.77777777777778,3.8,2.96551724137931,0.0668164046750388,28,0.9032258064516104,27,2.6296296296296298,0.38028169014084506,0.12790697674418605,0.7594936708860759
1159,MERCURY,mercury,n,0.8397435897435898,59,15,72,10,2.21428571428571,0.962962962962963,4,8,3.82,2.2923,1.32,2.0492,3.34782608695652,4.48275862068965,4.66666666666667,4.12,2.79310344827586,0.099078803259094,28,0.4516129032258073,27,1.9629629629629632,0.5094339622641509,0.12195121951219512,0.7972972972972973
1160,MERINGUE,meringue,n,0.8255813953488372,58,23,84,7,1.31818181818182,0.421052631578947,1,1,0.65,1.5315,0.33,1.4624,2.6,4.142857142857141,3.72413793103448,3.93333333333333,3.96428571428571,0.08156756000835019,22,0.7586206896551714,19,1.421052631578947,0.7037037037037039,0.07692307692307693,0.7160493827160493
1161,MERLIN,merlin,n,0.7658227848101266,60,15,61,22,1.23076923076923,0.28571428571428603,2,4,5.67,2.4624,0.43,1.5682,3.5,3.8214285714285694,3.8333333333333295,3.1785714285714306,3.35714285714286,0.07419990632806986,26,0.8125000000000006,28,1.2857142857142858,0.7777777777777776,0.26506024096385544,0.8
1162,MESSIAH,messiah,n,0.8793103448275862,71,12,82,9,1.29166666666667,2.2,4,5,2.67,2.1367,0.56,1.6812,3.95454545454545,2.80769230769231,4.71428571428571,3.4,3.62068965517241,0.10732787237121616,24,0.7741935483870948,25,3.2,0.3125,0.0989010989010989,0.8554216867469879
1163,METAPHYSICS,metaphysics,n,0.8764705882352941,64,14,85,7,1.0,0.2,1,1,0.2,1.0414,0.11,1.0,3.4166666666666696,2.23076923076923,3.89285714285714,1.5357142857142905,3.07407407407407,0.08430688589282732,28,1.0,20,1.2,0.8333333333333334,0.07608695652173914,0.8205128205128205
1164,METHODICAL,methodical,s,0.75,36,29,69,6,1.16666666666667,2.42307692307692,1,1,0.51,1.4314,0.29,1.3979,2.31818181818182,2.15384615384615,4.71428571428571,1.6,3.5714285714285694,0.1129943788547442,24,0.8571428571428547,26,3.42307692307692,0.2921348314606744,0.08,0.5538461538461539
1165,METHODOLOGIES,methodologies,n,0.7584269662921348,49,36,86,7,1.1304347826087,1.8333333333333304,2,3,0.08,0.6990000000000001,0.05,0.6990000000000001,2.86363636363636,2.1923076923076903,3.96428571428571,1.36,3.28571428571429,0.056801850090319336,23,0.8846153846153813,24,2.8333333333333304,0.35294117647058865,0.07526881720430108,0.5764705882352941
1166,METRONOME,metronome,n,0.81875,54,24,77,5,1.1363636363636398,0.375,1,1,0.2,1.0414,0.1,0.9542,2.36363636363636,4.42307692307692,4.21428571428571,4.04,3.31034482758621,0.05277274245386475,22,0.8799999999999971,24,1.375,0.7272727272727273,0.06097560975609756,0.6923076923076923
1167,METTLE,mettle,n,0.7884615384615384,43,27,80,6,1.26086956521739,2.5,1,4,0.33,1.2553,0.19,1.2304,3.2916666666666696,2.14285714285714,3.86666666666667,1.5357142857142905,2.96551724137931,0.11110359234247744,23,0.7931034482758629,26,3.5,0.2857142857142857,0.06976744186046513,0.6142857142857143
1168,MICKY,micky,,0.8661971830985915,47,19,76,0,1.56521739130435,0.28,0,0,1.12,1.7634,0.11,1.0,2.9166666666666696,3.678571428571431,3.43333333333333,2.8214285714285694,3.0689655172413794,0.06812931215994646,23,0.6388888888888881,25,1.28,0.78125,0.0,0.7121212121212122
1169,MICRO,micro,s,0.8194444444444444,46,21,72,5,1.55555555555556,2.625,1,1,0.57,1.4771,0.26,1.3617,2.125,2.57142857142857,4.79310344827586,2.89655172413793,3.0,0.08260848603360234,27,0.642857142857141,24,3.625,0.27586206896551724,0.06493506493506493,0.6865671641791045
1170,MIDNIGHT,midnight,n,0.6776315789473685,31,43,72,6,1.22222222222222,0.892857142857143,1,1,28.37,3.1608,11.86,2.9983,3.2916666666666696,4.0,4.96551724137931,3.71428571428571,3.4285714285714306,0.12188617850033676,27,0.8181818181818196,28,1.892857142857143,0.5283018867924528,0.07692307692307693,0.4189189189189189
1171,MIDSECTION,midsection,n,0.7894736842105263,54,36,96,4,1.42307692307692,1.8148148148148104,1,3,0.37,1.301,0.2,1.2553,2.68181818181818,4.07692307692308,4.67857142857143,3.96,2.86206896551724,0.09680389181112713,26,0.7027027027027042,27,2.81481481481481,0.35526315789473745,0.04,0.6
1172,MIDTERM,midterm,n,0.7529411764705882,48,34,80,8,1.55555555555556,1.35,3,5,1.98,2.0086,0.58,1.699,2.7272727272727297,3.23076923076923,4.966666666666669,2.375,2.27586206896552,0.06846098550956632,27,0.642857142857141,20,2.35,0.425531914893617,0.09090909090909093,0.5853658536585366
1173,MIFFED,miffed,v,0.8277777777777777,61,25,88,6,1.15384615384615,3.3333333333333304,2,12,0.63,1.5185,0.3,1.415,3.13636363636364,1.69230769230769,3.6666666666666696,2.0833333333333304,1.9655172413793105,0.10306954496262877,26,0.8666666666666696,15,4.33333333333333,0.2307692307692309,0.06382978723404255,0.7093023255813954
1174,MIGRATE,migrate,v,0.7443181818181818,59,27,72,18,1.15384615384615,1.7391304347826102,2,3,0.41,1.3424,0.24,1.3222,3.05555555555556,2.6296296296296298,4.93103448275862,3.08,3.3448275862069,0.07574821741453443,26,0.8666666666666696,23,2.7391304347826098,0.3650793650793649,0.2,0.686046511627907
1175,MILAN,milan,n,0.8355263157894737,56,15,71,10,1.12,0.133333333333333,1,2,1.88,1.9868,0.72,1.7853,2.95454545454545,3.65384615384615,3.69230769230769,3.5,3.56,0.07958572440324344,25,0.8928571428571428,15,1.133333333333333,0.8823529411764708,0.12345679012345676,0.7887323943661971
1176,MILESTONE,milestone,n,0.7530864197530864,50,24,72,16,1.44444444444444,2.31818181818182,2,3,0.71,1.5682,0.41,1.5441,3.90909090909091,2.46153846153846,4.86206896551724,2.0,4.13793103448276,0.07265759064923465,27,0.6923076923076944,22,3.31818181818182,0.30136986301369845,0.18181818181818185,0.6756756756756757
1177,MILKY,milky,s,0.8411764705882353,58,21,85,6,1.8,1.69565217391304,1,3,1.86,1.9823,0.82,1.8451,2.2916666666666696,2.8,4.64285714285714,3.78571428571429,3.48148148148148,0.12481115369153778,30,0.5555555555555556,23,2.6956521739130404,0.3709677419354844,0.06593406593406594,0.7341772151898734
1178,MILLER,miller,n,0.7953216374269005,58,25,78,10,1.60714285714286,0.29166666666666696,6,13,22.84,3.0667,4.08,2.5353,2.18181818181818,3.96153846153846,3.931034482758621,2.06896551724138,3.10344827586207,0.12400539132808057,28,0.6222222222222211,24,1.291666666666667,0.7741935483870966,0.11363636363636365,0.6987951807228916
1179,MINGLE,mingle,v,0.7516339869281046,44,26,71,12,1.11111111111111,2.75,3,8,2.69,2.1399,1.35,2.0569,3.5,2.25,4.7,3.0,3.79310344827586,0.1320229090959025,27,0.9000000000000009,28,3.75,0.26666666666666666,0.14457831325301204,0.6285714285714286
1180,MINK,mink,n,0.8757763975155279,62,12,79,8,1.3703703703703702,0.5,3,4,3.71,2.2788,0.92,1.8921,3.04545454545455,4.08,4.11111111111111,4.481481481481481,3.42307692307692,0.0918045506067374,27,0.7297297297297299,22,1.5,0.6666666666666666,0.09195402298850576,0.8378378378378378
1181,MINNIE,minnie,,0.8838709677419355,64,10,73,8,1.11538461538462,0.31818181818181795,0,0,2.76,2.1523,0.6,1.7076,2.7391304347826098,3.48275862068966,3.51851851851852,3.4,3.55172413793103,0.08970785258868852,26,0.8965517241379273,22,1.318181818181818,0.7586206896551726,0.09876543209876544,0.8648648648648649
1182,MIRACLE,miracle,n,0.7602739726027398,50,20,61,15,1.3666666666666698,1.77272727272727,2,2,26.65,3.1335,10.38,2.9405,4.45833333333333,2.15384615384615,4.703703703703701,2.46428571428571,4.8148148148148096,0.1432743201609162,30,0.7317073170731689,22,2.7727272727272703,0.3606557377049184,0.1973684210526316,0.7142857142857143
1183,MISCALCULATED,miscalculated,v,0.7891891891891892,62,28,84,11,1.36,2.47619047619048,2,4,0.37,1.301,0.23,1.301,2.68181818181818,1.88,4.86666666666667,1.5,2.0,0.0863831543331526,25,0.7352941176470588,21,3.47619047619048,0.28767123287671204,0.11578947368421053,0.6888888888888889
1184,MISCONCEPTIONS,misconceptions,n,0.80625,54,19,75,12,1.17241379310345,2.7407407407407405,1,1,0.12,0.8451,0.07,0.8451,2.81818181818182,1.88461538461538,4.72413793103448,1.28571428571429,2.03448275862069,0.0978879331640745,29,0.8529411764705871,27,3.740740740740741,0.2673267326732674,0.13793103448275862,0.7397260273972602
1185,MISPRONOUNCE,mispronounce,v,0.770949720670391,48,38,90,3,1.0,1.42857142857143,1,2,0.18,1.0,0.11,1.0,2.18181818181818,2.36,4.9,1.5416666666666698,2.24137931034483,0.05145280642023145,27,1.0,21,2.4285714285714297,0.4117647058823528,0.03225806451612903,0.5581395348837209
1186,MISTY,misty,s,0.7638888888888888,51,17,59,17,1.86206896551724,2.0,2,5,1.57,1.9085,0.74,1.7993,2.45454545454545,3.3703703703703702,4.51724137931035,3.48275862068966,3.31034482758621,0.13383823862203764,29,0.5370370370370374,27,3.0,0.3333333333333333,0.2236842105263158,0.75
1187,MITTS,mitts,n,0.8106508875739645,59,23,78,9,1.6296296296296298,1.61538461538462,2,8,1.1,1.7559,0.61,1.716,2.30434782608696,4.37931034482759,4.481481481481481,3.84,3.20689655172414,0.08012463373873155,27,0.6136363636363635,26,2.6153846153846203,0.3823529411764699,0.10344827586206896,0.7195121951219512
1188,MIXING,mixing,n,0.7755102040816326,36,32,78,1,1.7037037037037,3.1724137931034497,7,31,3.45,2.248,1.96,2.2175,3.125,2.9285714285714306,5.0,3.46428571428571,3.3448275862069,0.09752505847959304,27,0.5869565217391317,29,4.17241379310345,0.2396694214876032,0.012658227848101266,0.5294117647058824
1189,MOAT,moat,n,0.7883597883597884,63,28,86,12,1.1304347826087,0.708333333333333,1,2,1.18,1.7853,0.48,1.6128,2.6666666666666696,4.5,4.48275862068965,4.6,2.931034482758621,0.10301075631107044,23,0.8846153846153813,24,1.708333333333333,0.5853658536585367,0.12244897959183673,0.6923076923076923
1190,MOLESTING,molesting,v,0.922077922077922,62,11,80,1,1.5357142857142905,2.375,2,12,1.04,1.7324,0.43,1.5682,4.08333333333333,3.25,4.86206896551724,3.1,1.07142857142857,0.08343162747551082,28,0.6511627906976726,24,3.375,0.2962962962962963,0.012345679012345678,0.8493150684931506
1191,MOMENTARILY,momentarily,r,0.7624309392265194,54,30,84,13,1.07407407407407,2.86363636363636,2,4,1.59,1.9138,0.91,1.8865,2.28,2.03703703703704,4.85714285714286,1.3,3.1724137931034497,0.15728219208858873,27,0.9310344827586242,22,3.86363636363636,0.2588235294117649,0.13402061855670105,0.6428571428571429
1192,MONASTERY,monastery,n,0.8594594594594595,69,20,90,6,1.06896551724138,0.7272727272727271,1,1,3.71,2.2788,0.98,1.9191,1.9166666666666696,4.34615384615385,4.518518518518519,4.142857142857141,3.3333333333333304,0.08181556908474548,29,0.9354838709677414,22,1.7272727272727268,0.5789473684210527,0.0625,0.7752808988764045
1193,MONKEY,monkey,n,0.8289473684210527,55,19,71,7,1.82142857142857,1.25925925925926,4,19,33.51,3.233,9.32,2.8938,2.95652173913043,4.82758620689655,4.925925925925929,4.96,3.55172413793103,0.1419704366039169,28,0.5490196078431376,27,2.2592592592592595,0.4426229508196721,0.08974358974358974,0.7432432432432432
1194,MONORAIL,monorail,n,0.8529411764705882,44,17,72,3,1.04,0.6842105263157889,1,1,0.1,0.7782,0.04,0.6021,3.04545454545455,4.38461538461539,4.23333333333333,4.41666666666667,3.75862068965517,0.05145851925564573,25,0.9615384615384616,19,1.684210526315789,0.5937500000000002,0.04,0.7213114754098361
1195,MONSIGNOR,monsignor,n,0.8511904761904762,60,21,83,4,1.0,0.823529411764706,1,1,2.18,2.0492,0.27,1.3802,2.1666666666666696,3.3333333333333304,2.78571428571429,2.86666666666667,3.25,0.05625703128617344,18,1.0,17,1.823529411764706,0.5483870967741935,0.04597701149425287,0.7407407407407407
1196,MONTEREY,monterey,n,0.8359788359788359,68,24,90,7,1.42307692307692,0.04,1,1,1.0,1.716,0.17,1.1761,2.7727272727272703,3.71428571428571,3.8333333333333295,2.75,3.2758620689655205,0.08074411627417946,26,0.7027027027027042,25,1.04,0.9615384615384616,0.07216494845360824,0.7391304347826086
1197,MONTGOMERY,montgomery,n,0.9137931034482759,76,7,83,8,1.38461538461538,0.105263157894737,3,9,6.04,2.49,1.12,1.9777,2.47826086956522,3.89655172413793,3.55555555555556,2.76,3.21428571428571,0.10931254473206613,26,0.7222222222222247,19,1.1052631578947372,0.9047619047619048,0.08791208791208792,0.9156626506024096
1198,MONTREAL,montreal,n,0.7828947368421053,51,19,68,14,1.11111111111111,0.0,1,1,1.88,1.9868,0.55,1.6721,3.1666666666666696,4.75,4.66666666666667,3.78571428571429,3.2758620689655205,0.10485244156569733,27,0.9000000000000009,29,1.0,1.0,0.17073170731707318,0.7285714285714285
1199,MOOLAH,moolah,n,0.8928571428571429,67,14,83,4,1.11538461538462,3.69230769230769,1,19,0.2,1.0414,0.12,1.0414,4.20833333333333,3.3214285714285694,3.96666666666667,3.5714285714285694,4.0,0.1108592817724152,26,0.8965517241379273,26,4.692307692307692,0.2131147540983608,0.04597701149425287,0.8271604938271605
1200,MOOSE,moose,n,0.8282208588957055,57,19,78,9,1.33333333333333,0.368421052631579,1,4,5.53,2.4518,1.5,2.1038,2.86363636363636,4.96153846153846,4.82758620689655,4.869565217391299,3.44827586206897,0.12739832850460608,27,0.7500000000000019,19,1.368421052631579,0.7307692307692307,0.10344827586206896,0.75
1201,MORBID,morbid,s,0.8271604938271605,57,17,77,11,1.24,2.36,3,7,2.59,2.1239,1.45,2.0899,3.68181818181818,1.84615384615385,4.75862068965517,2.08,1.41379310344828,0.13812946323425204,25,0.8064516129032259,25,3.36,0.2976190476190476,0.125,0.7702702702702703
1202,MORPH,morph,v,0.7558139534883721,50,32,80,10,1.25,2.3703703703703702,2,2,0.75,1.5911,0.1,0.9542,3.69565217391304,2.55172413793103,4.66666666666667,3.25,3.13793103448276,0.11975333844387925,28,0.8,27,3.3703703703703702,0.2967032967032968,0.1111111111111111,0.6097560975609756
1203,MORROW,morrow,n,0.8073394495412844,80,23,96,19,1.25925925925926,1.5833333333333302,1,1,2.33,2.0792,0.5,1.6335,2.12,2.7407407407407405,3.48275862068966,1.7,3.25,0.1098497742049376,27,0.7941176470588229,12,2.5833333333333304,0.3870967741935489,0.16521739130434782,0.7766990291262136
1204,MORTGAGES,mortgages,n,0.8609271523178808,56,17,74,4,1.35714285714286,0.7407407407407409,2,2,0.71,1.5682,0.37,1.5051,2.6956521739130404,3.51724137931034,4.62962962962963,2.44,2.31034482758621,0.07492296033304531,28,0.7368421052631563,27,1.740740740740741,0.5744680851063829,0.05128205128205128,0.7671232876712328
1205,MOSES,moses,n,0.8444444444444444,69,17,83,11,1.2,0.0909090909090909,2,4,7.14,2.5623,1.98,2.2227,2.7916666666666696,3.84615384615385,4.6538461538461515,3.78571428571429,3.4615384615384603,0.10700424845858512,30,0.8333333333333334,22,1.0909090909090908,0.9166666666666669,0.11702127659574467,0.8023255813953488
1206,MOTHBALLS,mothballs,n,0.8895348837209303,64,17,89,2,1.14814814814815,0.172413793103448,2,3,0.67,1.5441,0.35,1.4771,1.9166666666666696,4.67857142857143,4.6,4.357142857142859,2.06896551724138,0.0867032206016281,27,0.8709677419354825,29,1.172413793103448,0.8529411764705884,0.02197802197802198,0.7901234567901234
1207,MOVIE,movie,n,0.8205128205128205,49,24,79,4,1.11538461538462,2.46428571428571,1,10,122.96,3.7974,25.05,3.3226,3.76,4.392857142857141,5.0,4.42857142857143,3.931034482758621,0.09003343437640858,26,0.8965517241379273,28,3.46428571428571,0.2886597938144333,0.04819277108433735,0.6712328767123288
1208,MUCHACHOS,muchachos,,0.9096774193548388,60,14,81,0,1.04347826086957,1.7692307692307698,0,0,0.65,1.5315,0.29,1.3979,3.09090909090909,2.92307692307692,3.11111111111111,3.18518518518519,3.61538461538462,0.0310965051440321,23,0.9583333333333288,13,2.76923076923077,0.3611111111111111,0.0,0.8108108108108109
